 17 15  5  9  8 16
  7 13 12  6  1 13
 15  8 10 12  2  1
  4 16  8 15  4  8
 13  2  7 14 13 12
 10  3  1  4  3  9
  2 12 13 13 15 10
 11 17 17  8 12  6
  6  9  2 11 17 14
  3  7  9  3 11 17
  5  1 14 10  9  3
 16  4 11  5 16  7
 14 10 15  1  7 11
 12 11  3 17 10  4
  8 14  6  2 14  2
  9  5 16 16  5 15
  1  6  4  7  6  5
