 12  5  9 10  6
  6  1  5  8  1
  8  9  3 12  4
  9  2 11  4  8
  7  8  6  1 12
  2 12  4  5  7
  4  4  2  2  5
  1  7 10  6  3
 11  6  1  7 10
 10 11  8  3  2
  3  3  7 11 11
  5 10 12  9  9
