 20  6 11 11 11  1
  3 12  3  1 10 10
  2 16 18 10  5 15
  7 17  5 19  7  2
  5 18 10  4 16 12
 16 19  7  7  9 19
 11  1  6  5  6  6
 19 11  9 17  2 13
 12 20 17 15 13  7
 13  4  4  9 20 14
  6  5 15  8  1  9
 18  8 16  2 14 16
 10 13 14 20 18 18
 17 15  2 12 17  8
  8 10 19  6 19  3
  1  7  8 16 15  5
  9  9  1 14  4 17
 15  3 20 18  8 11
  4  2 12 13 12 20
 14 14 13  3  3  4
