  4  3  2  3  5  2  9
 11  6 10  2  9  9 10
  8  1  5  7 12  6 11
  5 12  7 10  4  8 12
  9 10  3  5  3 12  7
  2  7  6  1  1  7  3
  1  9 12  8  8  4  8
 12  8  1  9  7  5  2
  6  2 11  6  6 11  1
 10  4  9 11  2  3  6
  7 11  8  4 11  1  4
  3  5  4 12 10 10  5
