 12 12 21 19  4  8
 20 16  8 17 10  2
 10 21 16 13  8  5
 13 18  2  4 12  9
 11  6  7  2 18 17
  2 15 13  6 20  7
 17 20 10  8 14 20
 21  7 15 12 21 11
  7 11 11  1  3  3
  6 17 18 16 17 18
 16 13  4 20 19 14
 14  9 19  9 16  1
 15  4 14 14  2 19
  8 10  1 10  9 21
  9  1 12 21 13 10
  1  8  9 18  6 16
  3  3 20  5 11 13
 18  2  5  7  5  6
  4 19  6 11  1 12
 19 14 17  3  7 15
  5  5  3 15 15  4
