 14  2  3 18 18  7
 11  5 19 21  2 11
 17 18  1  7 11 10
 13 20  9  9  1 19
 10 13  4  4 21 22
 22 21 18 14 20 15
 16  8 16 10 23  5
 20 10 21  5  6  8
  8  3 20  8 19 17
 21 14  6 16  3  2
 18  1 12 12  7 23
  3  4  8  6  9  4
  5 16 11 20 22  9
  1  7 14 17 12 20
  6 12 23 13 14  1
 12 19 13  2 17  3
 19 11  7 23 16 18
 23  6 10  1 13 13
 15 17 22 19 10 21
  9 22 15 22  8  6
  7  9  2 15  5 14
  2 23  5 11 15 12
  4 15 17  3  4 16
