 19  5  4 18 20
  5 12 17 15 22
 14  1 11 14 13
  8 15 12  5  1
 18  3 16 12  2
  1  6 14 20 11
 15  7  2  4  5
 21 18  9 16  6
 11 14  1 11 19
  9  4 21  6 18
  4 17  3 13 10
 12  8 22 17  7
 17 22  6  7 12
  3 20 19 10  4
 10 11  5 22  3
  6  2  8  8  8
 20 13 18  1  9
  2  9  7  2 15
  7 21 10 19 17
 13 19 15  3 21
 22 10 13  9 16
 16 16 20 21 14
