  4  6  3  2  6  1 10
  6  3 10  1  5  6  1
  8  7  4  3  1  9  4
  7  4  6 10  7 10  9
  2  5  7  9  2  2  3
  1  8  8  4  9  8  6
  3  1  1  6  3  7  7
  9  9  9  7  4  4  8
 10  2  5  5 10  3  5
  5 10  2  8  8  5  2
