4	4	5	4	3	5	
3	2	2	1	2	5	
5	4	3	2	1	1	
1	5	3	2	5	4	
5	1	4	3	4	4	
2	1	1	3	3	1	
3	5	1	4	2	3	
2	3	5	1	4	2	
1	2	4	5	1	3	
4	3	2	5	5	2
