 22 26 23 21 21
 16 10 14 20  1
 23 12  3 16 26
 13 17 27 12 11
  6 13 26 25 14
 14  7 10 27 18
  1  8 17 17  8
  5 27  9 15 13
 24  6 24 14  5
 19 21 19 26  7
  2 16 12 24 24
 25 25 13  6  9
 27 14 18  9 19
 21 15  8 11  2
 18 19  1 18 16
 26  3  6 23 12
 10 23  4 22  4
  8 11  2  4 10
 11 20 15 13 27
  9  2 21 19 23
 20  4 16  1 15
 17  9 25  5 25
  4  5  5 10 20
 15 22  7  2 22
  7 24 20  8 17
 12  1 11  7  6
  3 18 22  3  3
