 11  6 10  2  3
  6  8 13  6 10
  5 13  3  7  2
  2  7  2 11 11
 13  9  4 10  5
  9  1  1  5  7
  3  2 12  9  4
 12  3  8  8 12
  4  4  5  1  9
  1 10  9  4  6
  8 11  6  3 13
  7  5  7 13  1
 10 12 11 12  8
