6	6	
4	1	
4	4	
1	3	
6	4	
6	3	
3	1	
4	6	
5	2	
4	3	
6	1	
1	6	
3	4	
3	3	
2	5	
5	2	
2	5	
2	2	
5	5	
1	1	
1	4	
2	2	
5	5	
3	6
