  8  6 14  1 11 13  4
 10 10 11  4 14 10 15
  4 15  1  5  9  7  5
  9  7  2 13  8  1 14
  1 11  4 10 12 12 10
 13 12  8  7 13  3  1
 14  9  5  2  1  6  9
 12 14  9 14  6 14  7
  2  2 10  3  7  2  8
  7 13 15  9  4  4 12
  3  8 12 12  2  9  2
  5  5  7  6  3 15 13
 15  3 13 11 10  8 11
  6  4  6 15 15  5  6
 11  1  3  8  5 11  3
