 17  3 11  5  6
  2  2 14 12 14
  9 18  1 11  9
 14 13  5  2  3
 15  6  2 13 13
  5  7  9  8  1
 12 15 13 14  2
 11  1  7 18  8
  8  5 18 10  4
  7  4  4  3 16
  4 17 16  4  7
  1 12  6  6 11
 10 10 12  1 12
 13  8 15  7 18
 16 11 17 16 10
 18 16  8  9 15
  3  9  3 15  5
  6 14 10 17 17
