 22 22 16  9 14 13
 15  7  9  1  2 15
 14 15 15 21 21 17
 18 12 19  6  7 20
  8 21 12 11  5 22
 20  9 13 18  4  2
  3 20 10 15 18  3
 21  4  7 14 11 19
  9  3  4  7  6  4
 10 16 21 16  1  8
 12 18 17  2 10  1
  5 17  6  3 15 18
  1  6 14  4 12  9
  4  2 18 19  9 16
 13  1 11 10 22 10
 11  8  2 17 17 21
  2 13  1 12  3 12
 17 19  5 20  8 11
 19 14  3  5 20  7
  6 10 22  8 19 14
 16  5 20 13 16  5
  7 11  8 22 13  6
