 13  5  4 10  9 15 12  3
  3  7  5  4  7  1  6 15
  8  1 10  5  5 12  1  5
  4 15  2  6 13 10  8  4
  7  3  1 15  4  6 10 10
  5  8 14 14 10  7  3  1
 12  6 15  7  1  9  9 13
 15  4  8  1 15  8  5  9
  9  9  9 13 14 11 15 14
 11 12  3  9 11  4  2 12
  2  2 12  8 12  3 13  7
 14 14 11 12  6  2  7  6
 10 10  6  3  3  5 14  2
  6 13 13  2  8 14 11 11
  1 11  7 11  2 13  4  8
