 11  8  2 10
  9  7 12  8
  8  2  3  2
 10 12  6  4
  1 10  4  7
  2  5 11  3
  4  6  1  5
  7  4  5 12
  6  9  8  1
  3  1  7  9
  5 11 10 11
 12  3  9  6
