  5 13  5  1  7
  3  8  6 12  1
  1 10 11  8 13
  6  2 14 11  8
 12  7 12  2 11
  4  5  1  7 10
  2  4  9  3  4
 14 14  8 10  9
  7 11  3 13 12
 13  3  4  9  3
 11  9  2  4  5
  9  1  7  5 14
  8 12 13  6  2
 10  6 10 14  6
