  8  2 12 12  3
  1 10 13  6 13
  4  1  6  7 10
  6  7 10 16 15
 10 13 16 13 11
 16  4 14  9  7
  9 14  5  8 16
  5  8 15  3  5
 12  3  8  2 14
 14 16 11  4  9
 15  9  1 11 12
 13 11  7 15  4
  2  5  3 14  8
 11  6  4  5  1
  3 15  9 10  2
  7 12  2  1  6
