  8  1 13  6
 14  8 16  3
  7  7  9 17
  9 17  5 12
 10 12  8  1
  1  9  6  7
 13  4 10  8
  2  5 15 13
  5  3  4  2
 12 15 14 16
 15  2  7 14
  3 16 11  4
  4 11  2 15
 11  6  1 10
  6 13 17  9
 17 10 12 11
 16 14  3  5
