 13 12  5 12 13  7
 12  5  8  9  1  4
  7  3 13  8 12  2
  2 14 11  6  9  5
  8 13  3  7  2 12
  9  1 10 13  8 11
  4 10 14 11  3  8
 10 11  7  2  7  1
  6  9  9  1 14 10
  3  2  4  3  4  6
  5  8  2 14  6  3
 11  4  1  5 10  9
  1  6  6 10 11 14
 14  7 12  4  5 13
