  8 16  8 14
  5  6  1 12
  3 13 10 10
  1 10  4  6
 13  2  6 11
  4  8  7  1
 12 12 12  2
  6 15 15  4
 15  9 14 13
 11 11  5 16
  7  1 11  7
 10  7 16  9
 14 14  2  8
 16  5  9  5
  9  3  3  3
  2  4 13 15
