 17  2  8 10 16 13
  3  4 16  3 12  8
  4  3  4 16  6 11
  7 14  5  4 18  9
  6 15 18  9  5 14
  9  8  1  1 10 15
  2 11 12 13 15 17
 18 12 11  2  7  4
  1 10  7  7  1  5
 10  9 17 17 17  6
 11  5 10  5  3 18
 15 13  6 18  9 16
 16  7 15 14  2 10
 12 16  2 12  4  7
  5 17  9 15 11  3
 14  6  3  8 14  2
 13 18 14  6 13 12
  8  1 13 11  8  1
