  8  4 12  4 11  5
  3  3  2  6  2  4
  1 11  9  3  5  7
  4  5 10 10  7  1
  7 10  1 12  8  6
 10  2  8 11  4  8
  9  8  5  1  3  2
 12  6  3  5  6 12
  6  9 11  8  1 11
  5  1  6  2  9 10
  2  7  4  9 12  9
 11 12  7  7 10  3
