5	2	
2	6	
5	2	
4	6	
3	4	
5	6	
2	2	
6	3	
3	6	
6	2	
6	1	
2	2	
4	4	
5	5	
3	3	
3	6	
1	4	
6	6	
1	3	
1	6	
1	5	
5	1	
4	3	
6	5	
2	4	
4	5	
4	4	
3	1	
3	3	
2	5	
4	2	
5	4	
1	2	
2	1	
1	3	
2	5	
1	1	
6	4	
6	3	
3	1	
5	5	
4	1
