  1 10  5  1  9  7 11 12
 12  3  7 11  8  6  1 14
 11  4  8  2  6 13 10  2
  2  8 13  7  2  8  2  3
 10 13 11  6  5 10 13 13
  6 14  6 12  7  1  7  1
  4  1  4  5 10 11  5  5
  8  5 14  3 12  2  6 10
  5 12  9  9 13 14  3  9
 13 11  3  4  3  4  4  7
  9  7  1  8 14  5 14  4
  7  6  2 13  1 12  8 11
 14  9 12 14 11  9  9  6
  3  2 10 10  4  3 12  8
