 20 16 11  9 10
 17 13 16 14 15
 16  3 17  7  3
  8  5 14  1 14
  2  6 10 13  6
 14  2 12 17 18
  5  1  7  8 12
  7 14  3  2  4
  1 12 13  5  9
 15 18  2 12 13
  3 15  5 18 16
 13 17 19  3  7
 18  7  4  4 17
  6 19 15 16  2
 12  9  6 10  1
  4 10 18 11 20
 11  4  1 15  8
 19 11  8 19  5
 10 20  9  6 19
  9  8 20 20 11
