  8  1  7  6  1  9 10  7
  2  4  9  2  4  4  5 10
  6  5 11  4  9 11  3  4
  3 11  4  5  2  8  2  5
 11 10  6  3 10  7  8  9
  7  6  2  1  5  3  9  1
  1  2  5  9 11  6  7  3
  4  9 10  8  7  1 11  6
  5  7  1 11  6 10  6 11
  9  3  3  7  8  2  1  8
 10  8  8 10  3  5  4  2
