  2  8 11  5 22
 26  7 21 23  3
 14 24 27 27  8
  6 12 17  2  7
  3  4 26 16 17
 19  9 28 12 11
 10 16 24  9  2
  1 20 14 19 10
  5 17 19 24 27
 15 11  1 11 28
 25  2 13 14 26
  8 27 22 10 20
 11 25  5 18 24
 28 22 18 15 14
 21  5  4  4  9
 12  1 20  7 13
  9  3  8 21  6
 20 28 12 22 18
 22 13 23 20 23
 23 18  2 25 12
 17 14 10 17  1
 16  6 16 28 21
 18 21 25  3 25
 24 26 15  6  5
 13 19  9  1 16
  4 23  3 13  4
 27 15  7  8 19
  7 10  6 26 15
