  4 16 10 20 22
 21  9  9 21  3
 14 18  1 19  6
  5  2 12  7  2
 12  5 14  1 21
 23  3 19 10  7
  3  6 23 18 11
  1 11  5 13  5
 19  7  2  4 12
 13 12 24  8 16
 22 14  6  6 23
  7 13 15 24  9
  9 20  8  2  8
  2 19 17  5 15
 24 17 13 14 13
 10  4  4 23 14
 15  1  7 15 19
 11 22 18 16  1
 16 15 22  3  4
  6 23  3  9 18
 20 21 21 22 20
 17 10 16 17 17
 18 24 11 11 10
  8  8 20 12 24
