 17 10 13 15 14  7 17
  6 11 12  1 13 14  3
 14  5  9  4 17 16 12
 18  3  7  9  7 12  1
  9 13 11 17  4  4  2
  3  9  2  5  1 10  6
 10  2 16  3  3  8 15
  7  1  3 11 15  5  8
  2 14 18 10 16 11 11
 12  8  1 18 11 13 14
  1  6  8 13  6  2 13
  4  4 14 16  9 17  7
 15 16 15 12  2 15  9
  8 12  5  8  5 18 18
 11 17  6 14 18  9  4
  5 18 10  6 10  6 16
 13  7 17  7 12  1  5
 16 15  4  2  8  3 10
