  2  3 10 12 17
  8  9 15  7 19
  3 13  7 18  4
 14 14 14  4  3
  4 11  2  5 14
 11  1 16 13  7
  5  7 18  2  5
 13  5 13 19 15
 16 15  4 14 18
 19  6  8  6  8
  7  4  3  9  2
 12 19  5 11  6
  6 18 17 16 11
 15  2  6  3 12
 10 17  9  1 16
  9  8  1 17 10
  1 16 12  8  9
 17 10 11 15  1
 18 12 19 10 13
