  6 10 23  2  3
 25 29 22 13 18
  7 23  7 10 15
  5 27 16 24 25
  2 21 26 15 10
 28 22 10 17 28
 13 19  5 22  2
 11 28 11  8  5
 27  3 27 23 14
 29 17 17  5  9
 20  6 15 16  1
  9 18 24 28 17
 18 20 14  1 20
 23  7  8  3 16
 21  5 25  9 26
  1  8 18 18 19
  4  4  9 26  8
  8 13 13 12 13
 10  2  2 14 22
 15 25 28  4 23
 19 26  1 20 12
 12 12 21 21 29
 22 24 20 27  4
 24 14  6 25 21
 14  1 19  7 11
 17 15 29 19  7
 16  9 12 29 24
 26 11  3 11  6
  3 16  4  6 27
