 11  5 10  4  8
  9  2  7  2  3
  2 10  8  3  5
  4  3  9  9 10
  6  8 11  8  2
  3  4  4  5  1
  7  1  1  7  6
  8 11  5  6 11
 10  9  3 10  4
  5  7  2  1  9
  1  6  6 11  7
