 10 12  1  8  9  7  2
  3  5  9  7  1  9  1
  6 10  8  6 13  1 11
  9 11 10 10  3 12 10
 12  8  6 13  4  2  5
  8  4  2  3  2  3  8
  5  9  4  1  7 13  4
  7  3 12 11 10  4  3
  2  7  3 12 11 10  9
  1 13 11  4  6  5  7
  4  1  5  9  5  6 13
 13  2  7  5 12 11  6
 11  6 13  2  8  8 12
