6	2	
2	3	
1	6	
4	6	
3	4	
3	6	
2	1	
2	2	
4	2	
1	1	
2	5	
4	4	
2	4	
3	5	
1	2	
3	3	
4	3	
5	1	
1	5	
6	5	
4	1	
6	3	
1	3	
5	6	
5	4	
5	5	
6	4	
6	6	
5	2	
3	1
