  6 24 10 17
  7  4  5  2
 12 14 22  1
  8 13 16 11
 24 12 19 16
  5  8 23 18
  4 16  7  9
 18  9  8  4
 20  2 21  8
 23 18 12  3
 17 23 24 12
  3 11  2 21
 10  7 15  6
 22  6  3 13
 16  5 17 20
 19 15  6 19
  1  3 13 14
 11 19  4 15
  9 17 20 24
 13  1  9 23
  2 20 18  5
 21 21 14 22
 14 10 11 10
 15 22  1  7
