  1 13 10  6  8
 10  4  3  5  4
  2 22 19 10 17
 15 21 14 20  3
 11 17 11 23 18
 21 16 20  4  6
  6 10 13  3 23
 17  7  6  2 16
  3  3  7 19 20
  8  6 18 22  9
 16  1 12 15  7
 22  5 15 11 19
  9 19 16  1 10
 14 20  4  7 21
  4  8 21 13  2
  7 15  1 12 14
 12 11 17 16 15
  5 18  5 17  5
 13  2 23  8 13
 19 12  8  9  1
 20  9  2 21 11
 18 14 22 18 22
 23 23  9 14 12
